Make,Model,Year,Style,Distance,Engine_capacity(cm3),Fuel_type,Transmission,Price(euro),km_year
Volkswagen,Sharan,0.7142857142857143,Universal,0.3166235809823536,0.3333333331746032,Petrol,Manual,0.1862348178137652,0.35423092702049747
Volkswagen,Passat,0.4857142857142857,Sedan,0.5616499943801281,0.4576190474899093,Diesel,Automatic,0.08097165991902834,0.36369420961730753
Mercedes,E Class,0.5714285714285714,Sedan,0.5616499943801281,0.5238095236961452,Diesel,Automatic,0.19026315789473683,0.4324196334057608
Opel,Astra,0.7142857142857143,Universal,0.3953017871192537,0.30952380935941043,Diesel,Manual,0.10931174089068826,0.4428658978216057
Renault,Grand Scenic,0.8,Universal,0.3750702483983365,0.3571428569897959,Diesel,Automatic,0.16194331983805668,0.5786673352275893
BMW,7 Series,0.6285714285714286,Sedan,0.8696189726874227,0.071428571207483,Petrol,Automatic,0.23076923076923078,0.7671975358754566
BMW,7 Series,0.7142857142857143,Sedan,0.404293582106328,0.7140476189795353,Diesel,Automatic,0.4331983805668016,0.45299560877030376
Peugeot,807,0.5714285714285714,Minivan,0.38181409463864224,0.47619047606575965,Diesel,Automatic,0.02834008097165992,0.2931361078611622
Honda,CR-V,0.7714285714285715,SUV,0.4009216589861751,0.5238095236961452,Diesel,Manual,0.305668016194332,0.5496499340724645
Skoda,Superb,0.7428571428571429,Sedan,0.5953692255816567,0.42857142843537416,Petrol,Automatic,0.17002024291497975,0.7353613014652627
Mercedes,E Class,0.45714285714285713,Sedan,0.7441834326177363,0.5238095236961452,Diesel,Automatic,0.11738866396761134,0.4584656526826007
Skoda,Superb,0.8857142857142857,Sedan,0.2694166573002136,0.4759523808276077,Petrol,Automatic,0.4716599190283401,0.6657195386929634
Volkswagen,Jetta,0.7714285714285715,Sedan,0.2469371698325278,0.3333333331746032,Hybrid,Automatic,0.14979757085020243,0.3376294562990201
Hyundai,ix35,0.6857142857142857,Pickup,0.42677306957401373,0.47619047606575965,Diesel,Automatic,0.23076923076923078,0.43822311363678573
Toyota,Prius c,0.8,Hatchback,0.32549623468584915,0.35619047603718823,Hybrid,Automatic,0.13965587044534414,0.5018768455067135
Renault,Grand Scenic,0.7428571428571429,Universal,0.404293582106328,0.3571428569897959,Diesel,Manual,0.13965587044534414,0.4985793080394451
BMW,X5,0.7428571428571429,SUV,0.3525907609306508,0.7142857142176872,Petrol,Automatic,0.342085020242915,0.43450888628892975
Renault,Talisman,0.8571428571428571,Sedan,0.33939530178711924,0.3571428569897959,Diesel,Manual,0.24087044534412955,0.6988225899307297
Renault,Megane,0.5714285714285714,Universal,0.38181409463864224,0.47619047606575965,Metan/Propan,Manual,0.0465587044534413,0.2931361078611622
Nissan,Juke,0.7142857142857143,SUV,0.34809486343711366,0.38095238080498867,Petrol,Automatic,0.17611336032388664,0.38968491534094074
Subaru,Trezia,0.7142857142857143,Hatchback,0.26042486231313927,0.3333333331746032,Diesel,Automatic,0.13562753036437247,0.2909202335911345
Dacia,Logan,0.6,Sedan,0.41553332584017083,0.3571428569897959,Diesel,Manual,0.05668016194331984,0.3407246457555667
Nissan,X-Trail,0.8285714285714286,SUV,0.27840845228728783,0.38095238080498867,Diesel,Automatic,0.25101214574898784,0.4906202494368966
Mercedes,C Class,0.8285714285714286,Universal,0.4987074294706081,0.47619047606575965,Plug-in Hybrid,Automatic,0.34210526315789475,0.8806141209617726
Toyota,Rav 4,0.8571428571428571,Crossover,0.2997504776891087,0.5938095237128118,Hybrid,Automatic,0.4230769230769231,0.616942448047245
Mercedes,S Class,0.42857142857142855,Sedan,0.563515791839946,0.9523809523696146,Diesel,Automatic,0.08299595141700405,0.32988706095842985
Datsun,on-DO,0.8571428571428571,Sedan,0.33685511970327076,0.379999999852381,Metan/Propan,Manual,0.05263157894736842,0.6935762438018831
Seat,Ibiza,0.7142857142857143,Universal,0.42677306957401373,0.2857142855442177,Diesel,Manual,0.09109311740890688,0.4783198861420489
Nissan,Juke,0.7428571428571429,Crossover,0.27840845228728783,0.38095238080498867,Petrol,Automatic,0.19026315789473683,0.3425817594294947
Audi,A4,0.3142857142857143,Sedan,0.6740474317185569,0.42857142843537416,Metan/Propan,Automatic,0.04251012145748988,0.3314390773859268
Opel,Astra,0.7428571428571429,Universal,0.4492525570416995,0.30952380935941043,Diesel,Manual,0.10931174089068826,0.5542927182572845
Citroen,C5,0.5714285714285714,Universal,0.5391705069124424,0.38095238080498867,Diesel,Manual,0.04251012145748988,0.41500919271268594
Mercedes,C Class,0.8285714285714286,Sedan,0.16825896369562773,0.47619047606575965,Petrol,Automatic,0.3724696356275304,0.29562331367445854
BMW,X3,0.6571428571428571,SUV,0.43126896706755086,0.047619047392290254,Diesel,Manual,0.21052631578947367,0.40858072230293524
Ford,Fiesta 5D,0.7142857142857143,Hatchback,0.29189614476789927,0.3333333331746032,Metan/Propan,Manual,0.08299595141700405,0.3263742219115777
Volvo,XC90,0.8285714285714286,SUV,0.404293582106328,0.47619047606575965,Petrol,Automatic,0.5242914979757085,0.7134738903082544
Renault,Megane,0.8,Universal,0.47173204450938516,0.3571428569897959,Diesel,Manual,0.133582995951417,0.7283971251880328
BMW,5 Series,0.8857142857142857,Sedan,0.1727548611891649,0.47619047606575965,Diesel,Automatic,0.6558704453441295,0.4261518747562538
Hyundai,Santa FE,0.7428571428571429,SUV,0.404293582106328,0.5238095236961452,Diesel,Automatic,0.3269230769230769,0.4985793080394451
Skoda,Superb,0.7428571428571429,Sedan,0.44026076205462517,0.38095238080498867,Diesel,Manual,0.18927125506072875,0.5431500362137166
BMW,X3,0.8285714285714286,Crossover,0.3570866584241879,0.47523809511315196,Diesel,Automatic,0.402834008097166,0.6299037749814952
Nissan,Note,0.7714285714285715,Hatchback,0.38630999213217937,0.34785714270187074,Diesel,Manual,0.11536437246963563,0.5295312026049114
Toyota,Rav 4,0.9428571428571428,Crossover,0.042373833876587615,0.5952380951417234,Hybrid,Automatic,0.5951417004048583,0.1735844151020484
Volvo,XC90,0.8285714285714286,SUV,0.34809486343711366,0.47523809511315196,Petrol,Automatic,0.5506072874493927,0.6139856577763981
Lexus,CT Series,0.8571428571428571,Hatchback,0.14353152748117343,0.4280952379590703,Hybrid,Automatic,0.3117408906882591,0.2942968039073672
Renault,Grand Modus,0.7142857142857143,Hatchback,0.39080588962571655,0.34785714270187074,Diesel,Manual,0.07995951417004049,0.43780104234725664
Toyota,Auris,0.6857142857142857,Hatchback,0.420029223333708,0.3333333331746032,Diesel,Manual,0.1194331983805668,0.4312589373595558
Toyota,Auris,0.6,Hatchback,0.5279307631785995,0.3571428569897959,Diesel,Manual,0.09716599190283401,0.43358032945196573
BMW,7 Series,0.8857142857142857,Sedan,0.2064740923906935,0.7126190475506237,Diesel,Automatic,0.8987854251012146,0.509721990083013
Volkswagen,Caddy,0.8,Minivan,0.404293582106328,0.38095238080498867,Diesel,Manual,0.10526315789473684,0.6239344810295838
Opel,Corsa,0.7142857142857143,Hatchback,0.2806564010340564,0.30952380935941043,Diesel,Manual,0.06376518218623482,0.31371208322570515
Honda,CR-V,0.7714285714285715,Crossover,0.43126896706755086,0.5238095236961452,Diesel,Automatic,0.34210526315789475,0.5914349917358441
Mitsubishi,Space Wagon,0.2571428571428571,Minivan,0.6740474317185569,0.47619047606575965,Metan/Propan,Manual,0.038461538461538464,0.3066775617335537
Volkswagen,Polo,0.6,Hatchback,0.5391705069124424,0.3333333331746032,Diesel,Manual,0.06376518218623482,0.4428658978216057
Hyundai,Santa FE,0.8285714285714286,Crossover,0.3615825559177251,0.47619047606575965,Diesel,Automatic,0.3522267206477733,0.6378628335840437
Mazda,6,0.8,Sedan,0.5166910194447567,0.5238095236961452,Diesel,Automatic,0.25101214574898784,0.7980388879603321
Volkswagen,Caddy,0.8285714285714286,Microvan,0.34135101719680794,0.38095238080498867,Diesel,Manual,0.19635627530364372,0.6020470698725755
BMW,5 Series,0.5714285714285714,Sedan,0.7010228166797797,0.5952380951417234,Petrol,Automatic,0.145748987854251,0.5403643657028246
BMW,5 Series,0.45714285714285713,Sedan,0.5638979431268967,0.5949999999035716,Diesel,Manual,0.08198380566801619,0.34676026519583264
Mercedes,E Class,0.9428571428571428,Sedan,0.1120602450264134,0.5238095236961452,Diesel,Automatic,0.7368421052631579,0.46143703456088553
Volkswagen,Golf,0.6571428571428571,Universal,0.404293582106328,0.3333333331746032,Petrol,Manual,0.0951417004048583,0.3828668406639324
Toyota,Corolla,0.6,Universal,0.5076992244576823,0.3333333331746032,Diesel,Manual,0.09919028340080972,0.4168663063866139
Audi,A4,0.5142857142857142,Cabriolet,0.4492525570416995,0.42857142843537416,Petrol,Automatic,0.1194331983805668,0.3066775617335537
Volkswagen,Caddy,0.7428571428571429,Minivan,0.3672024277846465,0.047619047392290254,Diesel,Manual,0.27530364372469635,0.4526157446097276
Toyota,Auris,0.7714285714285715,Hatchback,0.298639991008205,0.4280952379590703,Hybrid,Automatic,0.1902834008097166,0.4088188137995927
Volkswagen,Jetta,0.7714285714285715,Sedan,0.29414409351466786,0.3333333331746032,Hybrid,Automatic,0.15991902834008098,0.40262843488649935
Opel,Astra,0.5714285714285714,Universal,0.8269079464988198,0.30952380935941043,Diesel,Manual,0.06174089068825911,0.6378628335840437
BMW,3 Series,0.5714285714285714,Sedan,0.404293582106328,0.071428571207483,Petrol,Automatic,0.10931174089068826,0.310546548554237
Skoda,Fabia,0.7142857142857143,Universal,0.3593346071709565,0.2857142855442177,Diesel,Manual,0.08904858299595142,0.40234705402681337
Mercedes,E Class,0.8571428571428571,Sedan,0.3616365066876475,0.5238095236961452,Diesel,Automatic,0.5334008097165992,0.7447582966553382
Honda,Civic,0.5714285714285714,Hatchback,0.4380128133078566,0.3333333331746032,Petrol,Manual,0.09716599190283401,0.33666220959384924
Ford,Fusion,0.8285714285714286,Sedan,0.27840845228728783,0.47619047606575965,Plug-in Hybrid,Automatic,0.22062753036437247,0.4906202494368966
Ford,Fusion,0.4857142857142857,Hatchback,0.741485894121614,0.3333333331746032,Diesel,Automatic,0.0708502024291498,0.4809855995496011
Dacia,Logan,0.5428571428571428,Sedan,0.04810160728335394,0.3333333331746032,Metan/Propan,Manual,0.032388663967611336,0.032467809119302075
Volkswagen,Golf,0.5142857142857142,Hatchback,0.4492525570416995,0.33309523793645124,Petrol,Manual,0.0728744939271255,0.3066775617335537
Mercedes,GLK Class,0.8,Crossover,0.29414409351466786,0.5238095236961452,Diesel,Automatic,0.39068825910931176,0.4533121622374506
Toyota,Carina,0.34285714285714286,Sedan,0.6021130718219625,0.42857142843537416,Petrol,Manual,0.04149797570850203,0.308225156461827
Honda,CR-V,0.8,Crossover,0.28784983702371586,0.5238095236961452,Diesel,Automatic,0.3522064777327935,0.44356231544932867
Volvo,XC90,0.5714285714285714,SUV,0.3638305046644936,0.6904761904024944,Metan/Propan,Automatic,0.1597165991902834,0.27920775530670233
Volkswagen,Touran,0.7428571428571429,Minivan,0.47590423738338766,0.047619047392290254,Diesel,Automatic,0.10931174089068826,0.5873196278344197
Volkswagen,Polo,0.34285714285714286,Hatchback,0.21996178487130494,0.23809523791383222,Petrol,Manual,0.006072874493927126,0.11090682860697904
Toyota,Camry,0.8285714285714286,Sedan,0.16416544902776217,0.5952380951417234,Petrol,Automatic,0.27125506072874495,0.2883765908168382
Audi,A4,0.7428571428571429,Sedan,0.1974822974036192,0.7142857142176872,Petrol,Automatic,0.2874493927125506,0.2422976210373837
Hyundai,ix35,0.8,Crossover,0.33752950432730133,0.47619047606575965,Petrol,Automatic,0.2550607287449393,0.5205164633127194
Renault,Kadjar,0.8285714285714286,Crossover,0.3121276834888165,0.34785714270187074,Diesel,Automatic,0.24696356275303644,0.5503131889560103
Opel,Astra,0.5714285714285714,Hatchback,0.8089243565246712,0.30952380935941043,Diesel,Manual,0.04856275303643725,0.6239344810295838
Volkswagen,Transporter,0.6857142857142857,Minivan,0.4559964032820052,0.47619047606575965,Diesel,Manual,0.1548582995951417,0.4684012108381154
Honda,Accord,0.2857142857142857,Sedan,0.7302461503877712,0.47547619035130384,Petrol,Manual,0.032388663967611336,0.34536742994038666
Skoda,Superb,0.8,Sedan,0.4544228391592672,0.3804761903286848,Diesel,Automatic,0.25504048582995953,0.7015850465206975
Renault,Megane,0.7428571428571429,Universal,0.36428009441384734,0.34785714270187074,Diesel,Manual,0.10726720647773279,0.448994372945568
Opel,Astra,0.6857142857142857,Hatchback,0.21771383612453635,0.3804761903286848,Petrol,Automatic,0.1437246963562753,0.2223336490426579
Toyota,Auris,0.8,Universal,0.42902101832078227,0.42857142843537416,Metan/Propan,Automatic,0.18421052631578946,0.6622374505543485
Toyota,Camry,0.9142857142857143,Sedan,0.13453973249409915,0.5952380951417234,Metan/Propan,Automatic,0.39271255060728744,0.41500919271268594
Renault,Grand Scenic,0.7714285714285715,Universal,0.42677306957401373,0.3571428569897959,Diesel,Manual,0.15991902834008098,0.5852446128227509
Renault,Kadjar,0.8285714285714286,SUV,0.4132853770934023,0.3571428569897959,Diesel,Automatic,0.21050607287449394,0.7293920075133513
Volvo,XC90,0.5714285714285714,SUV,0.6605597392379454,0.5714285713265307,Diesel,Automatic,0.15991902834008098,0.50902557245529
Volkswagen,Golf,0.6857142857142857,Hatchback,0.3683264021580308,0.3333333331746032,Petrol,Automatic,0.14271255060728744,0.3778669192341263
Lexus,CT Series,0.7142857142857143,Hatchback,0.27580307968978307,0.42857142843537416,Hybrid,Automatic,0.22267206477732793,0.30824457174114533
Mazda,2,0.6285714285714286,Hatchback,0.38630999213217937,0.33309523793645124,Diesel,Manual,0.08904858299595142,0.3393981359884753
BMW,X5,0.8857142857142857,Crossover,0.2244576823648421,0.47619047606575965,Hybrid,Automatic,0.7368421052631579,0.5542927182572845
Skoda,Octavia,0.6571428571428571,Universal,0.5279307631785995,0.3333333331746032,Petrol,Automatic,0.11336032388663968,0.5007221315093621
Fiat,Doblo,0.7428571428571429,Combi,0.5751376868607396,0.30952380935941043,Diesel,Manual,0.07874493927125506,0.710290266867235
Audi,A8,0.5142857142857142,Sedan,0.7055187141733168,0.7142857142176872,Diesel,Automatic,0.10222672064777327,0.48310336075671195
Mercedes,B Class,0.8,Microvan,0.435764864561088,0.4740476189223923,Metan/Propan,Automatic,0.1902834008097166,0.6726837149701933
Dacia,Duster,0.7428571428571429,Crossover,0.15027537372147914,0.3571428569897959,Diesel,Manual,0.13360323886639677,0.18379854030865228
Mercedes,E Class,0.45714285714285713,Sedan,0.024639766213330336,0.7619047618480727,Diesel,Automatic,0.0931174089068826,0.012634408602150536
Skoda,Superb,0.8571428571428571,Sedan,0.404293582106328,0.47619047606575965,Diesel,Automatic,0.3410931174089069,0.8328597693464816
Renault,Grand Scenic,0.8857142857142857,Minivan,0.30313588850174217,0.3480952379400227,Diesel,Automatic,0.30870445344129555,0.7492896540197226
Mini,Cooper S,0.8285714285714286,Hatchback,0.18849050241654491,0.38095238080498867,Petrol,Automatic,0.20850202429149797,0.3314390773859268
Toyota,Avensis Verso,0.45714285714285713,Minivan,0.6290884567831854,0.47619047606575965,Diesel,Manual,0.05161943319838057,0.38715248760376625
Land Rover,Freelander,0.42857142857142855,SUV,0.5166910194447567,0.4523809522505669,Metan/Propan,Manual,0.058704453441295545,0.30225586250991565
Opel,Astra,0.7142857142857143,Universal,0.449529054737552,0.47619047606575965,Diesel,Manual,0.15384615384615385,0.5039556521254666
Volkswagen,Polo,0.4,Hatchback,0.5931212768348881,0.3333333331746032,Petrol,Manual,0.038461538461538464,0.3314390773859268
Audi,A6,0.9142857142857143,Universal,0.22670563111161066,0.47619047606575965,Diesel,Automatic,0.5141700404858299,0.700540420079113
Vaz,Altele,0.6285714285714286,Universal,0.20742722265932337,0.38095238080498867,Metan/Propan,Manual,0.05665991902834008,0.1810606241493756
Mercedes,GL Class,0.6,SUV,0.5166910194447567,0.7140476189795353,Diesel,Automatic,0.3825910931174089,0.4242947610823259
Hyundai,i20,0.7714285714285715,Hatchback,0.2739125547937507,0.32976190460232424,Petrol,Manual,0.08502024291497975,0.37477172977757967
Skoda,Octavia,0.6,Hatchback,0.7530965493986738,0.47285714273163265,Diesel,Automatic,0.12449392712550607,0.619598120600962
Renault,Grand Scenic,0.8857142857142857,Minivan,0.3930538383724851,0.3480952379400227,Diesel,Automatic,0.3117408906882591,0.9721432948910803
Mercedes,Vito,0.6857142857142857,Minivan,0.4942115319770709,0.5238095236961452,Diesel,Manual,0.1396761133603239,0.507864876409085
Audi,A6,0.6571428571428571,Universal,0.33235922220973363,0.7130952380269275,Petrol,Automatic,0.25101214574898784,0.31429648962659157
Dacia,Logan,0.7142857142857143,Sedan,0.5166910194447567,0.2857142855442177,Metan/Propan,Manual,0.044534412955465584,0.5796169956290297
Toyota,Urban Cruiser,0.7142857142857143,Sedan,0.43126896706755086,0.3333333331746032,Diesel,Manual,0.12550607287449392,0.483384741616398
Volkswagen,Phaeton,0.5428571428571428,Sedan,0.5773856356075081,0.7142857142176872,Diesel,Automatic,0.1700404858299595,0.41828645213726473
Toyota,Aygo,0.6,Hatchback,0.16151511745532202,0.23809523791383222,Petrol,Automatic,0.07692307692307693,0.13087080060170483
Renault,Scenic,0.7428571428571429,Microvan,0.5391705069124424,0.3571428569897959,Diesel,Manual,0.12550607287449392,0.6657195386929634
Toyota,Land Cruiser Prado,0.5714285714285714,SUV,0.4604923007755423,0.6428571427721089,Metan/Propan,Automatic,0.2874493927125506,0.3540726502869241
Skoda,Superb,0.8857142857142857,Sedan,0.3953017871192537,0.47619047606575965,Diesel,Automatic,0.3815789473684211,0.9777146359128642
Opel,Corsa,0.5714285714285714,Hatchback,0.3689423401146454,0.30952380935941043,Diesel,Manual,0.04856275303643725,0.28316688952030755
Volkswagen,Tiguan,0.6285714285714286,SUV,0.4020456333595594,0.3333333331746032,Petrol,Manual,0.13360323886639677,0.35332648854293514
Skoda,Fabia,0.45714285714285713,Hatchback,0.5166910194447567,0.3333333331746032,Petrol,Manual,0.00708502024291498,0.3175107248314669
Rover,45,0.42857142857142855,Sedan,0.6245925592896482,0.47619047606575965,Diesel,Manual,0.04149797570850203,0.3659283313303036
Fiat,Stilo,0.5142857142857142,Universal,0.4492525570416995,0.38095238080498867,Metan/Propan,Manual,0.048582995951417005,0.3066775617335537
Dacia,Duster,0.7142857142857143,Crossover,0.4541440935146679,0.3571428569897959,Diesel,Manual,0.12753036437246965,0.5091547262698859
Skoda,Superb,0.6571428571428571,Sedan,0.5953692255816567,0.42857142843537416,Petrol,Manual,0.1082995951417004,0.565006835606869
Volkswagen,Passat,0.7142857142857143,Universal,0.5481623018995166,0.38095238080498867,Diesel,Manual,0.18218623481781376,0.6150709839494729
Skoda,Rapid,0.8571428571428571,Sedan,0.42227717208047655,0.33857142841394555,Diesel,Manual,0.14473684210526316,0.8700020428250412
Nissan,Qashqai+2,0.7142857142857143,Microvan,0.46498819826907944,0.3571428569897959,Diesel,Manual,0.145748987854251,0.5213711576740159
